fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,guard_passes,reversals,control_time,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
906,"UFC 185: Pettis vs Dos Anjos","Rafael Dos Anjos","Anthony Pettis",Lightweight,U-DEC,NULL,5,5:00,39e6cba2480c6d82,86,906,84,5,"Rafael Dos Anjos",0,22,32,2,2,0,2,0,3:47,86,906,84,5,"Rafael Dos Anjos",7,13,3,5,4,5,10,19,1,1,3,3
389,"UFC 246: McGregor vs. Cowboy","Diego Ferreira","Anthony Pettis",Lightweight,SUB,"Rear Naked Choke",2,1:46,32a8f38bd1d46e3e,87,389,37,1,"Anthony Pettis",0,24,45,0,0,0,0,0,0:00,87,389,37,1,"Anthony Pettis",11,30,8,10,1,1,17,38,2,2,1,1
389,"UFC 246: McGregor vs. Cowboy","Diego Ferreira","Anthony Pettis",Lightweight,SUB,"Rear Naked Choke",2,1:46,32a8f38bd1d46e3e,88,389,37,1,"Diego Ferreira",0,33,57,2,5,0,2,0,2:24,88,389,37,1,"Diego Ferreira",14,36,4,6,2,2,14,36,3,4,3,4
389,"UFC 246: McGregor vs. Cowboy","Diego Ferreira","Anthony Pettis",Lightweight,SUB,"Rear Naked Choke",2,1:46,32a8f38bd1d46e3e,89,389,37,2,"Anthony Pettis",0,4,6,0,0,0,0,0,0:00,89,389,37,2,"Anthony Pettis",1,3,1,1,0,0,1,3,1,1,0,0
389,"UFC 246: McGregor vs. Cowboy","Diego Ferreira","Anthony Pettis",Lightweight,SUB,"Rear Naked Choke",2,1:46,32a8f38bd1d46e3e,90,389,37,2,"Diego Ferreira",0,10,17,1,2,1,2,0,1:30,90,389,37,2,"Diego Ferreira",4,7,0,0,1,2,2,3,0,0,3,6
2637,"UFC 197: Jones vs Saint Preux","Edson Barboza","Anthony Pettis",Lightweight,U-DEC,NULL,3,5:00,8b52a32f3644f493,91,2637,246,1,"Anthony Pettis",0,14,34,0,1,0,0,0,0:00,91,2637,246,1,"Anthony Pettis",10,30,0,0,4,4,14,34,0,0,0,0
2637,"UFC 197: Jones vs Saint Preux","Edson Barboza","Anthony Pettis",Lightweight,U-DEC,NULL,3,5:00,8b52a32f3644f493,92,2637,246,1,"Edson Barboza",0,20,45,0,0,0,0,0,0:00,92,2637,246,1,"Edson Barboza",8,28,4,7,8,10,20,44,0,1,0,0
2637,"UFC 197: Jones vs Saint Preux","Edson Barboza","Anthony Pettis",Lightweight,U-DEC,NULL,3,5:00,8b52a32f3644f493,93,2637,246,2,"Anthony Pettis",0,22,50,0,1,0,0,0,0:00,93,2637,246,2,"Anthony Pettis",18,46,4,4,0,0,22,50,0,0,0,0
2637,"UFC 197: Jones vs Saint Preux","Edson Barboza","Anthony Pettis",Lightweight,U-DEC,NULL,3,5:00,8b52a32f3644f493,94,2637,246,2,"Edson Barboza",0,22,57,0,0,0,0,0,0:00,94,2637,246,2,"Edson Barboza",9,36,8,13,5,8,22,57,0,0,0,0
2637,"UFC 197: Jones vs Saint Preux","Edson Barboza","Anthony Pettis",Lightweight,U-DEC,NULL,3,5:00,8b52a32f3644f493,95,2637,246,3,"Anthony Pettis",0,12,47,0,1,0,0,0,0:00,95,2637,246,3,"Anthony Pettis",7,40,1,3,4,4,12,47,0,0,0,0
2637,"UFC 197: Jones vs Saint Preux","Edson Barboza","Anthony Pettis",Lightweight,U-DEC,NULL,3,5:00,8b52a32f3644f493,96,2637,246,3,"Edson Barboza",0,31,62,0,0,0,0,0,0:00,96,2637,246,3,"Edson Barboza",10,37,3,6,18,19,31,62,0,0,0,0
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,97,274,27,1,"Kevin Lee",0,23,86,0,0,0,0,0,0:00,97,274,27,1,"Kevin Lee",17,77,4,7,2,2,23,86,0,0,0,0
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,98,274,27,1,"Al Iaquinta",0,20,51,0,6,0,0,0,0:00,98,274,27,1,"Al Iaquinta",12,38,5,9,3,4,20,51,0,0,0,0
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,99,274,27,2,"Kevin Lee",0,43,81,1,2,0,2,0,1:44,99,274,27,2,"Kevin Lee",29,62,3,5,2,2,15,48,0,0,19,21
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,100,274,27,2,"Al Iaquinta",0,18,35,0,0,0,0,0,0:00,100,274,27,2,"Al Iaquinta",12,29,4,4,2,2,17,34,0,0,1,1
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,101,274,27,3,"Kevin Lee",0,20,46,2,2,0,1,0,2:27,101,274,27,3,"Kevin Lee",5,29,3,4,2,2,8,33,1,1,1,1
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,102,274,27,3,"Al Iaquinta",0,18,31,0,1,0,0,0,0:00,102,274,27,3,"Al Iaquinta",12,23,3,5,1,1,16,28,0,0,0,1
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,103,274,27,4,"Kevin Lee",0,17,61,0,0,0,0,0,0:00,103,274,27,4,"Kevin Lee",13,57,3,3,1,1,17,61,0,0,0,0
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,104,274,27,4,"Al Iaquinta",0,24,60,0,0,0,0,0,0:00,104,274,27,4,"Al Iaquinta",16,50,4,6,4,4,24,60,0,0,0,0
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,105,274,27,5,"Kevin Lee",0,18,45,0,1,0,0,0,1:14,105,274,27,5,"Kevin Lee",16,42,1,2,1,1,18,45,0,0,0,0
274,"UFC Fight Night: Lee vs. Iaquinta","Al Iaquinta","Kevin Lee",Lightweight,U-DEC,NULL,5,5:00,b9c82dfde8b66e37,106,274,27,5,"Al Iaquinta",0,33,53,0,0,0,0,0,0:14,106,274,27,5,"Al Iaquinta",30,49,3,4,0,0,33,53,0,0,0,0
2472,"UFC 216: Ferguson vs. Lee","Tony Ferguson","Kevin Lee",Lightweight,SUB,"Triangle Choke",3,4:02,03aec9073946907f,107,2472,232,1,"Tony Ferguson",0,14,24,0,0,0,0,0,0:02,107,2472,232,1,"Tony Ferguson",7,16,2,3,4,4,10,19,0,0,3,4
2472,"UFC 216: Ferguson vs. Lee","Tony Ferguson","Kevin Lee",Lightweight,SUB,"Triangle Choke",3,4:02,03aec9073946907f,108,2472,232,1,"Kevin Lee",0,38,69,1,1,0,2,0,2:17,108,2472,232,1,"Kevin Lee",22,52,5,6,0,0,9,32,0,0,18,26
2472,"UFC 216: Ferguson vs. Lee","Tony Ferguson","Kevin Lee",Lightweight,SUB,"Triangle Choke",3,4:02,03aec9073946907f,109,2472,232,2,"Tony Ferguson",0,27,54,0,0,0,0,0,0:00,109,2472,232,2,"Tony Ferguson",21,42,3,8,3,4,27,54,0,0,0,0
2472,"UFC 216: Ferguson vs. Lee","Tony Ferguson","Kevin Lee",Lightweight,SUB,"Triangle Choke",3,4:02,03aec9073946907f,110,2472,232,2,"Kevin Lee",0,22,49,0,2,0,0,0,0:00,110,2472,232,2,"Kevin Lee",15,40,7,9,0,0,22,48,0,1,0,0
2472,"UFC 216: Ferguson vs. Lee","Tony Ferguson","Kevin Lee",Lightweight,SUB,"Triangle Choke",3,4:02,03aec9073946907f,111,2472,232,3,"Tony Ferguson",0,16,28,0,0,2,0,0,0:00,111,2472,232,3,"Tony Ferguson",12,23,1,2,1,1,3,12,1,1,10,13
2472,"UFC 216: Ferguson vs. Lee","Tony Ferguson","Kevin Lee",Lightweight,SUB,"Triangle Choke",3,4:02,03aec9073946907f,112,2472,232,3,"Kevin Lee",0,11,19,2,3,0,0,0,2:32,112,2472,232,3,"Kevin Lee",4,9,2,3,0,0,4,10,0,0,2,2
23,"UFC Fight Night: Lee vs. Oliveira","Charles Oliveira","Kevin Lee",Lightweight,SUB,"Guillotine Choke",3,0:28,e0b323dae5bf4c90,113,23,3,1,"Kevin Lee",0,15,29,0,0,0,1,1,3:30,113,23,3,1,"Kevin Lee",13,27,2,2,0,0,8,22,0,0,7,7
23,"UFC Fight Night: Lee vs. Oliveira","Charles Oliveira","Kevin Lee",Lightweight,SUB,"Guillotine Choke",3,0:28,e0b323dae5bf4c90,114,23,3,1,"Charles Oliveira",0,16,21,0,1,0,0,1,0:11,114,23,3,1,"Charles Oliveira",8,12,1,2,4,4,10,15,0,0,3,3
23,"UFC Fight Night: Lee vs. Oliveira","Charles Oliveira","Kevin Lee",Lightweight,SUB,"Guillotine Choke",3,0:28,e0b323dae5bf4c90,115,23,3,2,"Kevin Lee",0,36,57,2,2,0,1,0,2:56,115,23,3,2,"Kevin Lee",13,34,3,3,0,0,13,29,0,0,3,8
23,"UFC Fight Night: Lee vs. Oliveira","Charles Oliveira","Kevin Lee",Lightweight,SUB,"Guillotine Choke",3,0:28,e0b323dae5bf4c90,116,23,3,2,"Charles Oliveira",0,33,47,0,0,1,0,0,0:00,116,23,3,2,"Charles Oliveira",19,33,7,7,2,2,23,36,2,2,3,4
23,"UFC Fight Night: Lee vs. Oliveira","Charles Oliveira","Kevin Lee",Lightweight,SUB,"Guillotine Choke",3,0:28,e0b323dae5bf4c90,117,23,3,3,"Kevin Lee",0,10,14,0,1,0,0,0,0:04,117,23,3,3,"Kevin Lee",9,13,1,1,0,0,10,14,0,0,0,0
23,"UFC Fight Night: Lee vs. Oliveira","Charles Oliveira","Kevin Lee",Lightweight,SUB,"Guillotine Choke",3,0:28,e0b323dae5bf4c90,118,23,3,3,"Charles Oliveira",0,2,5,0,0,1,0,0,0:00,118,23,3,3,"Charles Oliveira",1,4,1,1,0,0,2,5,0,0,0,0
1347,"UFC 222: Cyborg vs. Kunitskaya","Alexander Hernandez","Beneil Dariush",Lightweight,KO/TKO,Punch,1,0:42,9e21a8dea9663e26,119,1347,125,1,"Beneil Dariush",0,4,11,0,0,0,0,0,0:00,119,1347,125,1,"Beneil Dariush",2,7,1,3,1,1,4,11,0,0,0,0
1347,"UFC 222: Cyborg vs. Kunitskaya","Alexander Hernandez","Beneil Dariush",Lightweight,KO/TKO,Punch,1,0:42,9e21a8dea9663e26,120,1347,125,1,"Alexander Hernandez",1,9,14,0,0,0,1,0,0:01,120,1347,125,1,"Alexander Hernandez",5,10,3,3,0,0,6,11,0,0,2,2
2452,"UFC 213: Romero vs. Whittaker","Anthony Pettis","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,1f49b59e4058568f,121,2452,230,1,"Anthony Pettis",0,36,53,0,0,0,0,0,0:00,121,2452,230,1,"Anthony Pettis",21,33,14,19,1,1,31,47,5,6,0,0
